"id","journal","créé","modif","url","titre","signataire","section","mention IA dans texte"
401830,"Métro Québec",2026-03-30T16:36:44,2026-03-30T16:36:46,"https://metroquebec.com/actualites/401830/modernisation-du-centre-communautaire-ferland-un-projet-ambitieux-a-quebec/","26,4 millions pour la modernisation du centre communautaire Ferland","Agent IA Métro Québec","Actualités","oui"
401843,"Métro Québec",2026-03-30T16:39:49,2026-03-30T16:39:51,"https://metroquebec.com/actualites/401843/celine-dion-reviendra-sur-scene-a-paris-en-septembre/","Céline Dion reviendra sur scène à Paris en septembre","Olivier Robichaud","Actualités","non"
401827,"Métro Québec",2026-03-30T16:49:12,2026-03-30T16:49:14,"https://metroquebec.com/actualites/401827/conge-pascal-ouvertures-et-fermetures-a-quebec/","Congé de Pâques: voici ce qui est ouvert et fermé à Québec","Agent IA Métro Québec","Actualités","oui"
401816,"Métro Québec",2026-03-30T17:02:08,2026-03-30T17:02:10,"https://metroquebec.com/actualites/401816/quebec-table-gourmande-deux-editions-annoncees-pour-2026/","Québec Table Gourmande : Deux éditions annoncées pour 2026","Agent IA Métro Québec","Actualités","oui"
3211451,"Journal Métro",2026-03-30T17:03:15,2026-03-30T17:03:20,"https://journalmetro.com/actualites/politique/3211451/quebec-solidaire-devoile-un-plan-ambitieux-pour-resoudre-la-crise-du-logement-a/","Le logement sera la «pierre angulaire» de Québec solidaire","Agent IA Journal Métro","Politique","oui"
401812,"Métro Québec",2026-03-30T17:19:01,2026-03-30T17:19:02,"https://metroquebec.com/actualites/401812/quebec-devoile-le-plan-commerce-2026-2029-pour-dynamiser-les-commerces-locaux/","De Sainte-Foy jusqu’à l’Ancienne-Lorette: Québec veut redynamiser ses quartiers","Agent IA Métro Québec","Actualités","oui"
3211487,"Journal Métro",2026-03-30T17:23:30,2026-03-30T17:23:35,"https://journalmetro.com/actualites/3211487/laval-lance-un-projet-ambitieux-de-1-013-logements-abordables/","Laval lance un projet de 1013 logements abordables","Agent IA Journal Métro","Actualités","oui"
3211527,"Journal Métro",2026-03-30T19:13:51,2026-03-30T19:14:46,"https://journalmetro.com/actualites/politique/3211527/141-m-pour-luqia-un-nouveau-laboratoire-dia-et-de-photonique/","141 M$ pour Luqia, un nouveau laboratoire d’IA et de photonique","Agent IA Journal Métro","Politique","oui"
401883,"Métro Québec",2026-03-30T19:21:18,2026-03-30T19:21:19,"https://metroquebec.com/actualites/politique/401883/141-m-pour-luqia-un-nouveau-laboratoire-dia-et-de-photonique/","141 M$ pour Luqia, un nouveau laboratoire d’IA et de photonique","Agent IA Métro Québec","Politique","oui"
3211502,"Journal Métro",2026-03-30T19:34:59,2026-03-30T19:35:02,"https://journalmetro.com/actualites/national/3211502/le-communautaire-retire-sa-confiance-a-la-ministre-chantal-rouleau/","Le communautaire retire sa confiance à la ministre Chantal Rouleau","Agent IA Journal Métro","National","oui"
401893,"Métro Québec",2026-03-30T19:37:22,2026-03-30T19:37:24,"https://metroquebec.com/actualites/national/401893/le-communautaire-retire-sa-confiance-a-la-ministre-chantal-rouleau/","Le communautaire retire sa confiance à la ministre Chantal Rouleau","Agent IA Métro Québec","National","oui"
3211549,"Journal Métro",2026-03-31T10:35:00,2026-03-31T10:35:59,"https://journalmetro.com/parlons-cash/finances-personnelles/3211549/8-facons-deconomiser-de-largent-sur-vos-impots-cette-annee/","8 façons d’économiser de l’argent sur vos impôts cette année","Stefani Balinsky - Collaboration spéciale","Finances personnelles","non"
3211558,"Journal Métro",2026-03-31T11:41:56,2026-03-31T12:24:39,"https://journalmetro.com/actualites/3211558/metoo-gilbert-rozon-devra-payer-les-courageuses/","#MeToo – Gilbert Rozon devra payer Les Courageuses","Journal Métro","Actualités","non"
401910,"Métro Québec",2026-03-31T16:51:14,2026-03-31T16:51:16,"https://metroquebec.com/actualites/401910/appuis-majeurs-pour-la-mission-de-tva-quebec/","Coupures à TVA Québec: «L’information régionale n’est pas un service parmi d’autres»","Agent IA Métro Québec","Actualités","oui"
401904,"Métro Québec",2026-03-31T17:01:22,2026-03-31T17:01:25,"https://metroquebec.com/actualites/401904/fonds-special-pour-saint-roch-un-succes-retentissant/","1 M$ pour revitaliser le quartier Saint-Roch à Québec","Agent IA Métro Québec","Actualités","oui"
3211541,"Journal Métro",2026-03-31T21:44:07,2026-03-31T21:44:10,"https://journalmetro.com/actualites/3211541/laval-transforme-le-couvent-des-s-urs-missionnaires-en-pole-culturel/","De la culture et du logement au couvent des Sœurs Missionnaires","Agent IA Journal Métro","Actualités","oui"
3211628,"Journal Métro",2026-04-01T05:00:00,2026-03-31T23:07:23,"https://journalmetro.com/actualites/montreal/3211628/itinerance-licenciements-dans-des-organismes-du-centre-sud/","Itinérance: licenciements dans des organismes du Centre-Sud","Olivier Robichaud","Montréal","oui"
3211650,"Journal Métro",2026-04-01T10:13:11,2026-04-01T10:13:13,"https://journalmetro.com/actualites/national/3211650/enquete-publique-sur-les-deces-de-sans-abri-a-montreal-2/","Le coroner enquêtera sur les décès d’itinérants à Montréal","Agent IA Journal Métro","National","oui"
3211635,"Journal Métro",2026-04-01T10:43:42,2026-04-01T10:43:44,"https://journalmetro.com/actualites/3211635/l-equilibre-budgetaire-un-defi-crucial-pour-le-quebec/","Les services doivent être coupés pour l’équilibre budgétaire, plaide l’IDQ","Agent IA Journal Métro","Actualités","oui"
3211680,"Journal Métro",2026-04-01T11:17:18,2026-04-01T11:17:20,"https://journalmetro.com/actualites/montreal/3211680/des-travailleurs-de-rue-licencies-faute-de-financement/","Des travailleurs de rue licenciés, faute de financement","Agent IA Journal Métro","Montréal","oui"
3211623,"Journal Métro",2026-04-01T16:08:00,2026-04-01T16:08:03,"https://journalmetro.com/inspiration/a-table/3211623/le-moliere-lance-son-poulet-de-cornouaille-en-livraison/","Le Molière lance son poulet de Cornouaille en livraison","Agent IA Journal Métro","À table","oui"
401956,"Métro Québec",2026-04-01T16:14:21,2026-04-01T16:16:36,"https://metroquebec.com/actualites/401956/operation-deneigement-stationnement-interdit-a-quebec-la-nuit-du-1er-au-2-avril/","Déneigement : Stationnement interdit à Québec la nuit du 1er au 2 avril","Agent IA Métro Québec","Actualités","oui"
3211706,"Journal Métro",2026-04-01T16:21:49,2026-04-01T16:21:55,"https://journalmetro.com/actualites/montreal/3211706/le-spvm-arrete-quatre-suspects-dans-le-cadre-du-projet-aurora/","Le SPVM arrête quatre suspects dans le cadre du projet Aurora","Agent IA Journal Métro","Montréal","oui"
401953,"Métro Québec",2026-04-01T16:28:25,2026-04-01T16:28:28,"https://metroquebec.com/actualites/401953/episodes-d-eau-coloree-a-quebec-precautions-a-prendre/","Eau colorée à Québec : voici les précautions à prendre","Agent IA Métro Québec","Actualités","oui"
3211687,"Journal Métro",2026-04-01T16:12:12,2026-04-01T16:29:06,"https://journalmetro.com/parlons-cash/3211687/revenu-quebec-94-des-declarations-d-impots-deja-transmises-en-ligne/","94% des déclarations d’impôts déjà transmises en ligne","Agent IA Journal Métro","Parlons cash","oui"
401949,"Métro Québec",2026-04-01T16:42:43,2026-04-01T16:42:46,"https://metroquebec.com/actualites/401949/quebec-adopte-les-sacs-de-papier-pour-une-collecte-des-feuilles-plus-verte/","Collecte des feuilles: les sacs de papier seront obligatoires dès l’automne","Agent IA Métro Québec","Actualités","oui"
402000,"Métro Québec",2026-04-02T11:29:28,2026-04-02T11:29:30,"https://metroquebec.com/actualites/402000/10-000-grevistes-du-communautaire-manifestent-a-quebec/","10 000 grévistes du communautaire manifestent à Québec","Olivier Robichaud","Actualités","non"
3211750,"Journal Métro",2026-04-02T10:35:49,2026-04-02T11:29:41,"https://journalmetro.com/actualites/national/3211750/10-000-grevistes-du-communautaire-manifestent-a-quebec/","10 000 grévistes du communautaire manifestent à Québec","Olivier Robichaud","National","non"
3211785,"Journal Métro",2026-04-02T13:15:04,2026-04-02T14:15:07,"https://journalmetro.com/actualites/politique/3211785/francois-legault-donne-un-dernier-discours-axe-sur-leconomie/","François Legault donne un dernier discours axé sur l’économie","Olivier Robichaud","Politique","non"
402032,"Métro Québec",2026-04-02T13:21:24,2026-04-02T14:16:31,"https://metroquebec.com/actualites/politique/402032/francois-legault-donne-un-dernier-discours-axe-sur-leconomie/","François Legault donne un dernier discours axé sur l’économie","Olivier Robichaud","Politique","non"
3211777,"Journal Métro",2026-04-02T14:35:10,2026-04-02T14:35:12,"https://journalmetro.com/local/ahuntsic-cartierville/3211777/reinventer-montreal-les-finalistes-pour-le-site-de-louvain-ouest-devoiles/","Quatre finalistes pour le redéveloppement du site Louvain Ouest","Agent IA Journal Métro","Ahuntsic-Cartierville","oui"
3211766,"Journal Métro",2026-04-02T14:52:01,2026-04-02T14:52:04,"https://journalmetro.com/environnement/3211766/un-jardin-pour-les-oiseaux-un-engagement-pour-la-biodiversite-a-montreal/","Le Jardin botanique s’engage à protéger les oiseaux","Agent IA Journal Métro","Environnement","oui"
3211760,"Journal Métro",2026-04-02T15:18:55,2026-04-02T15:18:59,"https://journalmetro.com/actualites/3211760/alerte-a-laval-des-faux-billets-de-100-en-circulation/","Des faux billets de 100$ en circulation à Laval","Agent IA Journal Métro","Actualités","oui"
3211740,"Journal Métro",2026-04-02T15:29:31,2026-04-02T15:29:33,"https://journalmetro.com/culture/3211740/serge-fiori-seul-ensemble-nouvelles-dates-a-montreal/","Nouvelles dates pour «Serge Fiori – Seul ensemble»","Agent IA Journal Métro","Culture","oui"
3211695,"Journal Métro",2026-04-01T14:51:50,2026-04-02T15:44:01,"https://journalmetro.com/actualites/politique/3211695/itinerance-le-federal-prolonge-un-programme-in-extremis/","Itinérance: le fédéral prolonge un programme in extremis","Olivier Robichaud","Politique","non"
401992,"Métro Québec",2026-04-02T15:52:31,2026-04-02T15:52:33,"https://metroquebec.com/actualites/401992/greve-imminente-chez-autobus-des-erables-les-travailleurs-reclament-de-meilleure/","En Beauce: grève imminente chez Autobus des Érables","Agent IA Métro Québec","Actualités","oui"
402042,"Métro Québec",2026-04-02T17:21:50,2026-04-02T22:47:48,"https://metroquebec.com/actualites/402042/151-logements-sociaux-et-80-places-en-cpe-lilot-saint-vincent-de-paul-reprend-vie/","Logements sociaux et CPE à l’îlot Saint-Vincent-de-Paul","Sara Comadina","Actualités","non"
3211825,"Journal Métro",2026-04-03T07:17:36,2026-04-03T07:55:18,"https://journalmetro.com/culture/arts-et-spectacles/3211825/lady-gaga-imperiale-avec-the-mayhem-ball-au-centre-bell/","Lady Gaga impériale avec «The Mayhem Ball» au Centre Bell","Marie-Josée R. Roy - Collaboration spéciale","Arts et spectacles","non"
3211823,"Journal Métro",2026-04-03T08:24:55,2026-04-03T08:24:58,"https://journalmetro.com/actualites/3211823/travaux-routiers-avenue-cardinal-a-dorval/","Travaux routiers sur l’avenue Cardinal à Dorval","Agent IA Journal Métro","Actualités","oui"
3211851,"Journal Métro",2026-04-03T15:22:05,2026-04-03T15:22:08,"https://journalmetro.com/inspiration/habitation-et-immobilier/3211851/l-oaciq-lance-la-2e-edition-du-mois-de-la-sensibilisation-immobiliere/","L’OACIQ lance la 2e édition du mois de la sensibilisation immobilière","Agent IA Journal Métro","Habitation et immobilier","oui"
402030,"Métro Québec",2026-04-04T11:23:35,2026-04-04T11:23:37,"https://metroquebec.com/actualites/402030/entrave-majeure-a-la-circulation-sur-l-avenue-cartier-pour-tramcite-2/","TramCité: entrave majeure à la circulation sur l’avenue Cartier","Agent IA Métro Québec","Actualités","oui"
401814,"Métro Québec",2026-04-04T11:25:52,2026-04-04T11:25:54,"https://metroquebec.com/actualites/401814/travaux-de-tramcite-ca-na-juste-pas-de-bon-sens/","Travaux de TramCité: «Ça n’a juste pas de bon sens»","Sara Comadina","Actualités","non"
3211872,"Journal Métro",2026-04-06T07:24:30,2026-04-06T07:24:33,"https://journalmetro.com/culture/ecrans/3211872/les-courageuses-a-tlmep-liberees-delivrees/","Les Courageuses à TLMEP – Libérées, délivrées","Marie-Josée R. Roy - Collaboration spéciale","Écrans","non"
3211820,"Journal Métro",2026-04-03T07:57:49,2026-04-07T06:48:58,"https://journalmetro.com/actualites/3211820/arrestations-pour-contrefa-on-de-monnaie-a-montreal-quatre-individus-interpelles/","Quatre arrestations pour contrefaçon de monnaie à Montréal","Agent IA Journal Métro","Actualités","oui"
3211895,"Journal Métro",2026-04-07T09:15:50,2026-04-07T09:15:53,"https://journalmetro.com/culture/3211895/50-dates-desastreuses-un-livre-hilarant-sur-les-rendez-vous-catastrophiques/","Couple ouvert sort «50 Dates Désastreuses»","Agent IA Journal Métro","Culture","oui"
3211901,"Journal Métro",2026-04-07T10:22:15,2026-04-07T10:24:41,"https://journalmetro.com/actualites/national/3211901/logement-le-frapru-denonce-le-bilan-de-la-caq/","Logement – Le FRAPRU dénonce le bilan de la CAQ","Agent IA Journal Métro","National","oui"
3211910,"Journal Métro",2026-04-09T11:00:00,2026-04-07T12:01:38,"https://journalmetro.com/inspiration/habitation-et-immobilier/3211910/la-valeur-ajoutee-des-batiments-ecoenergetiques-chiffree/","La valeur ajoutée des bâtiments écoénergétiques chiffrée","Agent IA Journal Métro","Habitation et immobilier","oui"
402080,"Métro Québec",2026-04-07T15:23:15,2026-04-07T15:23:17,"https://metroquebec.com/actualites/402080/don-ecologique-au-boise-neilson-un-pas-vers-la-conservation-durable/","À Sainte-Foy: Un don écologique au boisé Neilson","Agent IA Métro Québec","Actualités","oui"
402067,"Métro Québec",2026-04-07T15:31:35,2026-04-07T15:31:37,"https://metroquebec.com/actualites/402067/surcharge-de-travail-des-paramedics-a-quebec-un-systeme-au-bord-de-l-effondremen/","Les paramédics sont «au bord de l’effondrement» à Québec","Agent IA Métro Québec","Actualités","oui"
402077,"Métro Québec",2026-04-07T15:40:30,2026-04-07T15:40:32,"https://metroquebec.com/actualites/402077/quebec-2027-le-sport-moteur-economique-majeur/","En 2027: la Ville de Québec accueillera les Jeux du Canada","Agent IA Métro Québec","Actualités","oui"
3211912,"Journal Métro",2026-04-07T16:59:50,2026-04-07T16:59:53,"https://journalmetro.com/actualites/national/3211912/infractions-majeures-aux-heures-de-conduite-6-000-d-amendes/","Fatigue – Des camionneurs écopent d’amendes salées","Agent IA Journal Métro","National","oui"
3211920,"Journal Métro",2026-04-07T17:37:22,2026-04-07T17:37:28,"https://journalmetro.com/actualites/montreal/3211920/securite-dans-le-metro-de-montreal-ian-lafreniere-critique-pour-son-manque-de-di/","Insécurité dans le métro, une rencontre réclamée avec le ministre","Agent IA Journal Métro","Montréal","oui"
3211979,"Journal Métro",2026-04-08T11:59:22,2026-04-08T11:59:24,"https://journalmetro.com/culture/3211979/alexandra-streliski-et-le-cirque-le-roux-une-collaboration-inedite-a-montreal/","Alexandra Stréliski et le Cirque Le Roux à la Place des Arts","Agent IA Journal Métro","Culture","oui"
3211971,"Journal Métro",2026-04-08T11:14:02,2026-04-08T12:02:47,"https://journalmetro.com/local/ville-marie/3211971/roxane-milot-succede-a-manon-masse-dans-sainte-marie-saint-jacques/","Roxane Milot, candidate solidaire pour remplacer Manon Massé","Agent IA Journal Métro","Ville-Marie","oui"
3211988,"Journal Métro",2026-04-08T15:53:49,2026-04-08T15:53:52,"https://journalmetro.com/local/3211988/villeray-honore-mary-deros-et-modernise-le-patro-villeray/","L’arrondissement VSPE rend hommage à Mary Deros","Agent IA Journal Métro","Actualités","oui"
402125,"Métro Québec",2026-04-08T16:20:52,2026-04-08T16:20:55,"https://metroquebec.com/actualites/402125/tramcite-decouvrez-les-chantiers-2026-lors-de-la-porte-ouverte/","TramCité tiendra des portes ouvertes le 9 avril","Agent IA Métro Québec","Actualités","oui"
402122,"Métro Québec",2026-04-08T16:31:15,2026-04-08T16:31:17,"https://metroquebec.com/actualites/402122/sebastien-proulx-a-la-tete-du-projet-capitale-nationale/","Sébastien Proulx nommé à la tête du Projet Capitale-Nationale","Agent IA Métro Québec","Actualités","oui"
3211929,"Journal Métro",2026-04-08T11:30:41,2026-04-08T16:45:50,"https://journalmetro.com/local/cote-des-neiges-notre-dame-de-grace/3211929/cote-des-neiges-accueille-le-plus-grand-rassemblement-de-shibas-et-akitas/","Côte-des-Neiges accueillera le plus grand rassemblement de shibas et d’akitas","Agent IA Journal Métro","Côte-des-Neiges–Notre-Dame-de-Grâce","oui"
3211976,"Journal Métro",2026-04-08T17:08:49,2026-04-08T17:08:52,"https://journalmetro.com/local/ville-marie/3211976/saint-paul-ouest-un-modele-d-amenagement-urbain-innovant/","La rue Saint-Paul se redévoile, malgré quelques travaux à accomplir","Agent IA Journal Métro","Ville-Marie","oui"
3212036,"Journal Métro",2026-04-09T05:00:00,2026-04-08T19:25:19,"https://journalmetro.com/parlons-cash/3212036/9-facons-de-mettre-a-profit-votre-remboursement-dimpot/","9 façons de mettre à profit votre remboursement d’impôt","Stefani Balinsky - Collaboration spéciale","Parlons cash","non"
3212039,"Journal Métro",2026-04-09T05:00:00,2026-04-08T20:05:13,"https://journalmetro.com/actualites/montreal/3212039/il-y-aura-bel-et-bien-des-navettes-fluviales-cet-ete-mais-combien/","Il y aura bel et bien des navettes fluviales cet été… mais combien?","Olivier Robichaud","Montréal","non"
402144,"Métro Québec",2026-04-09T05:00:00,2026-04-08T20:23:28,"https://metroquebec.com/culture/lecture/402144/un-salon-international-du-livre-de-quebec-sans-janette-bertrand/","Un Salon international du livre de Québec… sans Janette Bertrand","Marie-Josée R. Roy - Collaboration spéciale","Lecture","non"
402159,"Métro Québec",2026-04-01T15:48:00,2026-04-09T06:53:11,"https://metroquebec.com/parlons-cash/402159/revenu-quebec-94-des-declarations-d-impots-deja-transmises-en-ligne/","94% des déclarations d’impôts déjà transmises en ligne","Agent IA Métro Québec","Parlons cash","oui"
402161,"Métro Québec",2026-04-09T06:51:27,2026-04-09T06:53:50,"https://metroquebec.com/parlons-cash/402161/8-facons-deconomiser-de-largent-sur-vos-impots-cette-annee/","8 façons d’économiser de l’argent sur vos impôts cette année","Stefani Balinsky - Collaboration spéciale","Parlons cash","non"
402152,"Métro Québec",2026-04-09T06:46:52,2026-04-09T06:54:36,"https://metroquebec.com/parlons-cash/402152/9-facons-de-mettre-a-profit-votre-remboursement-dimpot/","9 façons de mettre à profit votre remboursement d’impôt","Stefani Balinsky - Collaboration spéciale","Parlons cash","non"
402192,"Métro Québec",2026-04-09T14:21:51,2026-04-09T14:21:54,"https://metroquebec.com/actualites/402192/le-parc-girardin-se-transforme-un-contrat-de-2-8-m-pour-son-reamenagement/","2,8 M$ pour le réaménagement du parc Girardin","Agent IA Métro Québec","Actualités","oui"
402189,"Métro Québec",2026-04-09T14:36:07,2026-04-09T14:36:09,"https://metroquebec.com/local/402189/inspection-du-pont-de-l-ile-d-orleans-circulation-perturbee/","Possiblement jusqu’en septembre: circulation perturbée sur le pont de l’Île-d’Orléans","Agent IA Métro Québec","Local","oui"
402157,"Métro Québec",2026-04-09T14:45:37,2026-04-09T14:45:39,"https://metroquebec.com/actualites/402157/les-grevistes-de-renaud-bray-interpellent-le-public-au-salon-du-livre-de-quebec/","Des grévistes de Renaud-Bray au Salon du livre de Québec","Agent IA Métro Québec","Actualités","oui"
402194,"Métro Québec",2026-04-09T14:05:36,2026-04-09T14:56:21,"https://metroquebec.com/actualites/402194/un-premier-cas-de-rougeole-a-quebec/","Un premier cas de rougeole à Québec","Sara Comadina","Actualités","non"
3212122,"Journal Métro",2026-04-09T15:46:55,2026-04-09T20:02:02,"https://journalmetro.com/actualites/montreal/3212122/litinerance-augmente-toujours-a-montreal-et-au-quebec/","L’itinérance augmente toujours à Montréal et au Québec","Olivier Robichaud","Montréal","non"
3212068,"Journal Métro",2026-04-09T15:03:02,2026-04-09T21:24:38,"https://journalmetro.com/actualites/montreal/3212068/fermetures-majeures-a-l-echangeur-des-autoroutes-13-et-520/","Fermeture partielle de l’autoroute 520 cette fin de semaine","Agent IA Journal Métro","Montréal","oui"
3212077,"Journal Métro",2026-04-09T15:19:13,2026-04-09T21:25:10,"https://journalmetro.com/local/3212077/reamenagement-de-la-route-340-debut-des-travaux-a-vaudreuil-dorion/","Reprise des travaux sur le boulevard de la Cité-des-Jeunes à Vaudreuil-Dorion","Agent IA Journal Métro","Local","oui"
3212080,"Journal Métro",2026-04-09T20:35:19,2026-04-09T21:25:37,"https://journalmetro.com/local/cote-des-neiges-notre-dame-de-grace/3212080/reparations-du-pont-de-la-cote-saint-luc-debut-des-travaux-le-13-avril/","Fermetures partielles de l’autoroute 15 et du chemin de la Côte-Saint-Luc","Agent IA Journal Métro","Côte-des-Neiges–Notre-Dame-de-Grâce","oui"
3212057,"Journal Métro",2026-04-09T21:32:35,2026-04-09T21:32:38,"https://journalmetro.com/local/ouest-de-lile/3212057/la-biennale-d-art-autochtone-2026-s-installe-a-la-galerie-d-art-stewart-hall/","La Biennale d’art autochtone 2026 s’installe à la Galerie d’art Stewart Hall","Agent IA Journal Métro","Ouest-de-l’Île","oui"
3212100,"Journal Métro",2026-04-09T21:58:55,2026-04-09T21:58:58,"https://journalmetro.com/local/villeray-st-michel-parc-extension/3212100/reamenagement-de-la-rue-de-louvain-est-un-projet-vert-et-securitaire/","La rue De Louvain Est en chantier pour trois ans","Agent IA Journal Métro","Villeray–Saint-Michel–Parc-Extension","oui"
3212136,"Journal Métro",2026-04-09T22:13:35,2026-04-09T22:13:38,"https://journalmetro.com/actualites/3212136/laval-investit-334-m-pour-moderniser-sa-station-de-traitement-des-eaux-usees/","334 M$ pour la station de traitement des eaux usées de Laval","Agent IA Journal Métro","Actualités","oui"
3212085,"Journal Métro",2026-04-09T11:37:26,2026-04-09T22:43:59,"https://journalmetro.com/local/le-plateau-mont-royal/3212085/un-reglement-sur-le-bruit-beaucoup-plus-permissif-sur-le-plateau-mont-royal/","Un règlement sur le bruit beaucoup plus permissif sur le Plateau-Mont-Royal","Olivier Robichaud","Le Plateau-Mont-Royal","non"
3212182,"Journal Métro",2026-04-10T10:56:55,2026-04-10T10:56:58,"https://journalmetro.com/actualites/national/3212182/coalition-contre-le-logement-cher-a-lapproche-des-elections/","Coalition contre le logement cher à l’approche des élections","Olivier Robichaud","National","non"
402269,"Métro Québec",2026-04-10T16:13:13,2026-04-10T16:13:15,"https://metroquebec.com/actualites/402269/le-maire-de-quebec-s-engage-sur-la-scene-internationale-en-2026/","L’Espagne, l’Italie, la Croatie: Bruno Marchand s’engage sur la scène internationale","Agent IA Métro Québec","Actualités","oui"
402266,"Métro Québec",2026-04-10T16:20:46,2026-04-10T16:20:48,"https://metroquebec.com/actualites/402266/fermeture-complete-du-pont-de-quebec-pour-travaux-les-13-et-14-avril/","13 et 14 avril: fermeture complète du pont de Québec","Agent IA Métro Québec","Actualités","oui"
402234,"Métro Québec",2026-04-09T18:13:56,2026-04-10T16:23:22,"https://metroquebec.com/actualites/402234/litinerance-en-augmentation-a-quebec-et-partout-ailleurs/","L’itinérance en augmentation à Québec… et partout ailleurs","Sara Comadina","Actualités","non"
3212209,"Journal Métro",2026-04-10T18:48:44,2026-04-10T18:48:47,"https://journalmetro.com/actualites/3212209/alerte-a-la-salmonelle-chocostyle-440-rappelle-ses-produits/","Salmonelle: chocoStyle 440 rappelle ses produits","Agent IA Journal Métro","Actualités","oui"
3212133,"Journal Métro",2026-04-09T21:23:39,2026-04-12T11:23:14,"https://journalmetro.com/actualites/montreal/3212133/mobilite-montreal-annonce-des-entraves-majeures-ce-week-end/","Entraves routières majeures ce week-end à Montréal","Agent IA Journal Métro","Montréal","oui"
3212229,"Journal Métro",2026-04-12T21:00:42,2026-04-12T21:00:45,"https://journalmetro.com/actualites/3212229/christine-frechette-elue-cheffe-de-la-caq-et-premiere-ministre-du-quebec/","Christine Fréchette élue cheffe de la CAQ","Agent IA Journal Métro","Actualités","oui"
3212243,"Journal Métro",2026-04-13T06:57:34,2026-04-13T06:59:14,"https://journalmetro.com/culture/ecrans/3212243/tlmep-lumineuse-france-castel-revient-sur-son-cancer/","TLMEP – Lumineuse, France Castel revient sur son cancer","Marie-Josée R. Roy - Collaboration spéciale","Écrans","non"
402325,"Métro Québec",2026-04-13T14:40:02,2026-04-13T14:40:03,"https://metroquebec.com/actualites/402325/un-deuxieme-cas-de-rougeole-a-quebec/","Un deuxième cas de rougeole à Québec","Sara Comadina","Actualités","non"
402308,"Métro Québec",2026-04-13T15:12:43,2026-04-13T15:12:45,"https://metroquebec.com/actualites/402308/star-wars-l-empire-contre-attaque-en-concert-au-grand-theatre-de-quebec/","« Star Wars : L’Empire contre-attaque » en concert à Québec","La Rédaction","Actualités","oui"
3212321,"Journal Métro",2026-04-14T10:29:43,2026-04-14T11:06:14,"https://journalmetro.com/actualites/national/3212321/mark-carney-suspend-la-taxe-daccise-federale-sur-lessence/","Mark Carney suspend la taxe d’accise fédérale sur l’essence","Olivier Robichaud","National","non"
3212355,"Journal Métro",2026-04-14T12:20:18,2026-04-14T12:20:22,"https://journalmetro.com/actualites/montreal/3212355/le-rem-s-etend-dans-l-ouest-de-l-ile-des-le-18-mai/","REM: l’antenne vers l’Ouest de l’île inaugurée le 18 mai","Agent IA Journal Métro","Montréal","oui"
402362,"Métro Québec",2026-04-14T12:38:15,2026-04-14T12:38:17,"https://metroquebec.com/actualites/402362/mark-carney-suspend-la-taxe-daccise-federale-sur-lessence/","Mark Carney suspend la taxe d’accise fédérale sur l’essence","Olivier Robichaud","Actualités","non"
3212319,"Journal Métro",2026-04-14T12:45:26,2026-04-14T12:50:16,"https://journalmetro.com/actualites/national/3212319/la-consommation-de-cannabis-au-quebec-en-declin-chez-les-jeunes/","La consommation de cannabis au Québec en déclin chez les jeunes","Agent IA Journal Métro","National","oui"
3212336,"Journal Métro",2026-04-14T13:21:10,2026-04-14T13:22:03,"https://journalmetro.com/actualites/montreal/3212336/la-cmm-expose-ses-priorites-pour-les-elections-provinciales/","Élections: financez le transport collectif, réclame la CMM","Agent IA Journal Métro","Montréal","oui"
402360,"Métro Québec",2026-04-14T16:53:52,2026-04-14T16:53:54,"https://metroquebec.com/actualites/402360/modernisation-de-l-ecocentre-de-val-belair-fermeture-temporaire-annoncee/","Fermeture de l’écocentre de Val-Bélair jusqu’en septembre","Agent IA Métro Québec","Actualités","oui"
3212404,"Journal Métro",2026-04-15T05:00:00,2026-04-14T17:04:58,"https://journalmetro.com/inspiration/3212404/limmobilier-commercial-est-il-pret-dune-relance-a-montreal/","L’immobilier commercial est-il prêt d’une relance à Montréal?","Stefani Balinsky - Collaboration spéciale","Inspiration","non"
3212342,"Journal Métro",2026-04-14T17:27:04,2026-04-14T17:27:07,"https://journalmetro.com/local/3212342/fermeture-du-resto-vego-une-page-se-tourne-apres-49-ans/","Le Resto Végo fermera ses portes","Agent IA Journal Métro","Local","oui"
3212412,"Journal Métro",2026-04-14T17:48:27,2026-04-14T21:13:09,"https://journalmetro.com/actualites/politique/3212412/nouveau-visage-au-plq-farnell-morisset-se-presentera-dans-taschereau/","Farnell Morisset sera le candidat libéral dans Taschereau","Sara Comadina - Métro Québec","Politique","non"
3209509,"Journal Métro",2026-02-28T14:38:19,2026-04-15T13:13:33,"https://journalmetro.com/actualites/3209509/un-rassemblement-pro-armes-est-prevu-a-quebec-samedi/","Un rassemblement pro-armes à Québec","Sara Comadina - Collaboration spéciale","Actualités","non"
3212477,"Journal Métro",2026-04-15T15:46:23,2026-04-15T15:46:26,"https://journalmetro.com/actualites/montreal/3212477/les-cols-bleus-de-montreal-en-greve-rassemblement-majeur-prevu/","Grand rassemblement des cols bleus en grève","Agent IA Journal Métro","Montréal","oui"
3212468,"Journal Métro",2026-04-15T16:08:13,2026-04-15T16:08:17,"https://journalmetro.com/actualites/montreal/3212468/montreal-se-prepare-aux-inondations-avec-un-plan-d-intervention-preventif/","Montréal se prépare aux inondations à cause de la pluie","Agent IA Journal Métro","Montréal","oui"
